session_id,session_start_ts,session_end_ts,session_duration,utm_source,utm_campaign,utm_medium,utm_term,utm_content,client_id
1a0376f6-5ae7-11eb-b0b2-acde48001122,2020-03-23 00:10:04.069208,2020-03-23 00:11:15.140293,71,vk,lal|727027,lal,,,1977917642-703189993
1a037804-5ae7-11eb-b0b2-acde48001122,2020-03-25 23:25:17.087257,2020-03-25 23:26:25.157282,68,yandex_direct,gnrl|953233,gnrl,,,1977917642-703189993
1a037b92-5ae7-11eb-b0b2-acde48001122,2020-04-07 06:56:33.034094,2020-04-07 06:57:20.096145,47,google_ads,lal|487809,lal,,,960771165-1657584403
1a038182-5ae7-11eb-b0b2-acde48001122,2020-09-12 19:25:59.140101,2020-09-12 19:26:43.152169,44,,,,,,1123565985-585058728
1a0386e6-5ae7-11eb-b0b2-acde48001122,2020-11-10 08:46:44.129161,2020-11-10 08:47:40.192251,56,fb,lal|772023,lal,,,698217967-811844421
1a0388e4-5ae7-11eb-b0b2-acde48001122,2020-11-14 09:46:27.133243,2020-11-14 09:47:33.199324,66,yandex_direct,gnrl|445275,gnrl,,,698217967-811844421
1a038a60-5ae7-11eb-b0b2-acde48001122,2020-11-15 02:23:04.138253,2020-11-15 02:24:06.229341,62,,,,,,698217967-811844421
1a038b6e-5ae7-11eb-b0b2-acde48001122,2020-11-15 11:03:05.152315,2020-11-15 11:03:55.154340,50,fb,lal|772023,lal,,,698217967-811844421
1a038c86-5ae7-11eb-b0b2-acde48001122,2020-11-18 09:52:19.164400,2020-11-18 09:53:07.247456,48,,,,,,698217967-811844421
1a039050-5ae7-11eb-b0b2-acde48001122,2020-10-22 05:35:56.106041,2020-10-22 05:36:42.132127,46,yandex_direct,gnrl|845242,gnrl,,,241570857-1687448113
1a039168-5ae7-11eb-b0b2-acde48001122,2020-10-27 05:33:02.204120,2020-10-27 05:34:04.298145,62,yandex_direct,gnrl|445275,gnrl,,,241570857-1687448113
1a03928a-5ae7-11eb-b0b2-acde48001122,2020-10-28 00:08:15.284202,2020-10-28 00:09:11.305234,56,,,,,,241570857-1687448113
1a039384-5ae7-11eb-b0b2-acde48001122,2020-11-02 13:11:05.310235,2020-11-02 13:12:02.391239,57,fb,gnrl|755263,gnrl,,,241570857-1687448113
1a039488-5ae7-11eb-b0b2-acde48001122,2020-11-02 20:04:14.379297,2020-11-02 20:05:11.431339,57,yandex_direct,gnrl|445275,gnrl,,,241570857-1687448113
1a039802-5ae7-11eb-b0b2-acde48001122,2020-11-10 01:34:34.069167,2020-11-10 01:35:32.126237,58,,,,,,1771051562-1611554851
1a039b72-5ae7-11eb-b0b2-acde48001122,2020-02-08 20:40:43.140117,2020-02-08 20:41:42.176127,59,,,,,,1735285688-1919330359
1a039ed8-5ae7-11eb-b0b2-acde48001122,2020-01-04 19:24:23.126088,2020-01-04 19:25:09.210096,46,,,,,,1905195119-1619711817
1a039fdc-5ae7-11eb-b0b2-acde48001122,2020-01-09 13:12:17.213089,2020-01-09 13:13:26.308121,69,,,,,,1905195119-1619711817
1a03a0d6-5ae7-11eb-b0b2-acde48001122,2020-01-15 00:23:19.278119,2020-01-15 00:24:22.351122,63,yandex_direct,gnrl|445275,gnrl,,,1905195119-1619711817
1a03a1e4-5ae7-11eb-b0b2-acde48001122,2020-01-18 23:29:27.294167,2020-01-18 23:30:18.323255,51,,,,,,1905195119-1619711817
1a03a590-5ae7-11eb-b0b2-acde48001122,2020-02-23 07:55:26.114149,2020-02-23 07:56:22.181213,56,,,,,,1607080530-969695815
1a03a694-5ae7-11eb-b0b2-acde48001122,2020-02-23 22:59:30.174215,2020-02-23 23:00:42.199275,72,yandex_direct,gnrl|326308,gnrl,,,1607080530-969695815
1a03a798-5ae7-11eb-b0b2-acde48001122,2020-02-27 18:33:18.222256,2020-02-27 18:34:12.262286,54,,,,,,1607080530-969695815
1a03a892-5ae7-11eb-b0b2-acde48001122,2020-02-29 05:45:59.256309,2020-02-29 05:46:44.285370,45,,,,,,1607080530-969695815
1a03a98c-5ae7-11eb-b0b2-acde48001122,2020-02-29 08:22:04.332383,2020-02-29 08:23:12.365475,68,,,,,,1607080530-969695815
1a03b12a-5ae7-11eb-b0b2-acde48001122,2020-02-29 17:02:14.351393,2020-02-29 17:03:25.376459,71,,,,,,1607080530-969695815
1a03b300-5ae7-11eb-b0b2-acde48001122,2020-03-06 21:00:49.372432,2020-03-06 21:01:49.460457,60,yandex_direct,gnrl|445275,gnrl,,,1607080530-969695815
1a03b738-5ae7-11eb-b0b2-acde48001122,2020-02-09 08:01:17.046163,2020-02-09 08:02:15.142198,58,,,,,,925683489-2100991294
1a03b85a-5ae7-11eb-b0b2-acde48001122,2020-02-09 18:22:04.108235,2020-02-09 18:22:53.156299,49,yandex_direct,gnrl|445275,gnrl,,,925683489-2100991294
1a03bbe8-5ae7-11eb-b0b2-acde48001122,2020-02-04 01:17:57.097114,2020-02-04 01:19:11.112124,74,,,,,,1395725191-1001860445
1a03bf94-5ae7-11eb-b0b2-acde48001122,2020-05-20 07:14:45.086150,2020-05-20 07:15:49.090169,64,yandex_direct,gnrl|953233,gnrl,,,838395171-1638258011
1a03c0ac-5ae7-11eb-b0b2-acde48001122,2020-05-20 23:03:30.181232,2020-05-20 23:04:17.259301,47,,,,,,838395171-1638258011
1a03c1b0-5ae7-11eb-b0b2-acde48001122,2020-05-21 12:37:59.186313,2020-05-21 12:39:00.274330,61,,,,,,838395171-1638258011
1a03c2aa-5ae7-11eb-b0b2-acde48001122,2020-05-21 15:05:07.259345,2020-05-21 15:06:11.283431,64,,,,,,838395171-1638258011
1a03c39a-5ae7-11eb-b0b2-acde48001122,2020-05-23 08:04:44.353402,2020-05-23 08:05:39.431419,55,fb,lal|772023,lal,,,838395171-1638258011
1a03d1be-5ae7-11eb-b0b2-acde48001122,2020-07-01 18:24:12.099096,2020-07-01 18:25:02.183110,50,,,,,,57294201-88221288
1a03d2fe-5ae7-11eb-b0b2-acde48001122,2020-07-05 20:26:53.109131,2020-07-05 20:28:05.181223,72,,,,,,57294201-88221288
1a03d5f6-5ae7-11eb-b0b2-acde48001122,2020-01-06 01:23:36.031084,2020-01-06 01:24:28.123142,52,vk,lal|727027,lal,,,1955634168-5962861
1a03d718-5ae7-11eb-b0b2-acde48001122,2020-01-10 06:50:21.032084,2020-01-10 06:51:25.046134,64,,,,,,1955634168-5962861
1a03d812-5ae7-11eb-b0b2-acde48001122,2020-01-10 18:46:16.084094,2020-01-10 18:47:06.110115,50,,,,,,1955634168-5962861
1a03d916-5ae7-11eb-b0b2-acde48001122,2020-01-13 11:55:23.134147,2020-01-13 11:56:13.174169,50,yandex_direct,gnrl|326308,gnrl,,,1955634168-5962861
1a03da2e-5ae7-11eb-b0b2-acde48001122,2020-01-14 06:18:44.184228,2020-01-14 06:19:27.247326,43,yandex_direct,gnrl|326308,gnrl,,,1955634168-5962861
1a03ddd0-5ae7-11eb-b0b2-acde48001122,2020-03-02 20:36:41.190104,2020-03-02 20:37:36.208126,55,fb,lal|772023,lal,,,735136905-1319945665
1a03dede-5ae7-11eb-b0b2-acde48001122,2020-03-07 14:58:28.284127,2020-03-07 14:59:30.342173,62,,,,,,735136905-1319945665
1a03dfec-5ae7-11eb-b0b2-acde48001122,2020-03-10 14:49:48.320186,2020-03-10 14:50:45.331204,57,,,,,,735136905-1319945665
1a03e384-5ae7-11eb-b0b2-acde48001122,2020-09-17 14:05:11.196098,2020-09-17 14:06:06.271121,55,yandex_direct,ret|574813,ret,,,804124980-1046793614
1a03e762-5ae7-11eb-b0b2-acde48001122,2020-01-10 18:11:03.053113,2020-01-10 18:12:00.112179,57,yandex_direct,gnrl|845242,gnrl,,,1067744889-226370957
1a03ea50-5ae7-11eb-b0b2-acde48001122,2020-08-11 13:15:40.109140,2020-08-11 13:16:33.138182,53,fb,lal|772023,lal,,,915000202-7567355
1a03eb5e-5ae7-11eb-b0b2-acde48001122,2020-08-15 23:09:33.183159,2020-08-15 23:10:20.184242,47,yandex_direct,gnrl|445275,gnrl,,,915000202-7567355
1a03eec4-5ae7-11eb-b0b2-acde48001122,2020-04-12 09:58:29.070109,2020-04-12 09:59:52.123171,83,yandex_direct,gnrl|845242,gnrl,,,1137686254-2027080997
1a03f266-5ae7-11eb-b0b2-acde48001122,2020-08-09 05:37:25.025116,2020-08-09 05:38:34.065203,69,,,,,,961856438-1068887968
1a03f374-5ae7-11eb-b0b2-acde48001122,2020-08-12 17:51:42.044170,2020-08-12 17:52:43.130240,61,,,,,,961856438-1068887968
1a03f46e-5ae7-11eb-b0b2-acde48001122,2020-08-18 22:52:58.135217,2020-08-18 22:53:54.135257,56,,,,,,961856438-1068887968
1a03fbee-5ae7-11eb-b0b2-acde48001122,2020-08-19 03:58:41.153237,2020-08-19 03:59:17.206312,36,yandex_direct,gnrl|845242,gnrl,,,961856438-1068887968
1a04029c-5ae7-11eb-b0b2-acde48001122,2020-08-19 07:50:53.233277,2020-08-19 07:52:01.321298,68,,,,,,961856438-1068887968
1a040670-5ae7-11eb-b0b2-acde48001122,2020-06-26 12:47:07.076053,2020-06-26 12:48:41.099118,94,yandex_direct,gnrl|863656,gnrl,,,1563155282-1308729847
1a0407a6-5ae7-11eb-b0b2-acde48001122,2020-07-03 21:15:08.094102,2020-07-03 21:16:10.168124,62,fb,gnrl|755263,gnrl,,,1563155282-1308729847
1a0408b4-5ae7-11eb-b0b2-acde48001122,2020-07-03 22:21:14.117135,2020-07-03 22:22:19.152212,65,,,,,,1563155282-1308729847
1a040f30-5ae7-11eb-b0b2-acde48001122,2020-07-03 22:57:44.179165,2020-07-03 22:58:47.271256,63,google_ads,lal|487809,lal,,,1563155282-1308729847
1a04132c-5ae7-11eb-b0b2-acde48001122,2020-11-22 15:41:49.060140,2020-11-22 15:42:53.132219,64,yandex_direct,gnrl|953233,gnrl,,,313750846-1826665937
1a04144e-5ae7-11eb-b0b2-acde48001122,2020-11-23 14:33:30.097167,2020-11-23 14:34:32.145258,62,,,,,,313750846-1826665937
1a0417fa-5ae7-11eb-b0b2-acde48001122,2020-08-19 14:03:11.110187,2020-08-19 14:04:16.159193,65,yandex_direct,gnrl|445275,gnrl,,,2143667730-418793328
1a041b9c-5ae7-11eb-b0b2-acde48001122,2020-03-01 20:15:55.069026,2020-03-01 20:16:51.143090,56,yandex_direct,gnrl|845242,gnrl,,,342062682-1278183760
1a041caa-5ae7-11eb-b0b2-acde48001122,2020-03-03 21:22:41.149120,2020-03-03 21:23:38.182188,57,vk,lal|727027,lal,,,342062682-1278183760
1a0420ce-5ae7-11eb-b0b2-acde48001122,2020-12-21 17:13:09.139091,2020-12-21 17:14:06.213111,57,yandex_direct,ret|574813,ret,,,655498184-1315182621
1a0421dc-5ae7-11eb-b0b2-acde48001122,2020-12-24 07:50:58.176185,2020-12-24 07:51:58.215185,60,yandex_direct,gnrl|953233,gnrl,,,655498184-1315182621
1a04252e-5ae7-11eb-b0b2-acde48001122,2020-09-07 14:15:24.107102,2020-09-07 14:16:32.110137,68,,,,,,1809014571-1843033001
1a042628-5ae7-11eb-b0b2-acde48001122,2020-09-07 23:40:10.177192,2020-09-07 23:41:13.266217,63,,,,,,1809014571-1843033001
1a0429d4-5ae7-11eb-b0b2-acde48001122,2020-07-19 17:19:51.094039,2020-07-19 17:21:00.193056,69,,,,,,167906247-1524835974
1a042ace-5ae7-11eb-b0b2-acde48001122,2020-07-25 03:44:35.157042,2020-07-25 03:45:38.205063,63,yandex_direct,gnrl|863656,gnrl,,,167906247-1524835974
1a042e48-5ae7-11eb-b0b2-acde48001122,2020-03-15 04:25:53.069098,2020-03-15 04:26:46.163160,53,,,,,,313011422-1505783754
1a042f42-5ae7-11eb-b0b2-acde48001122,2020-03-16 01:50:08.166182,2020-03-16 01:51:09.225254,61,yandex_direct,ret|574813,ret,,,313011422-1505783754
1a0432f8-5ae7-11eb-b0b2-acde48001122,2020-09-23 22:12:24.024127,2020-09-23 22:13:35.033211,71,,,,,,1641179334-160834374
1a0433f2-5ae7-11eb-b0b2-acde48001122,2020-09-29 04:36:45.093129,2020-09-29 04:37:32.107132,47,,,,,,1641179334-160834374
1a043712-5ae7-11eb-b0b2-acde48001122,2020-01-24 13:42:37.125137,2020-01-24 13:44:01.224232,84,,,,,,826134452-759692167
1a043aaa-5ae7-11eb-b0b2-acde48001122,2020-05-31 19:46:21.083104,2020-05-31 19:47:35.092172,74,,,,,,1336631819-183093826
1a043ba4-5ae7-11eb-b0b2-acde48001122,2020-06-03 18:58:27.137179,2020-06-03 18:59:38.184259,71,yandex_direct,gnrl|845242,gnrl,,,1336631819-183093826
1a043c9e-5ae7-11eb-b0b2-acde48001122,2020-06-04 01:24:10.213276,2020-06-04 01:25:32.284297,82,,,,,,1336631819-183093826
1a043d8e-5ae7-11eb-b0b2-acde48001122,2020-06-04 22:54:24.240306,2020-06-04 22:55:29.275378,65,yandex_direct,gnrl|445275,gnrl,,,1336631819-183093826
1a0440b8-5ae7-11eb-b0b2-acde48001122,2020-03-08 04:29:02.044157,2020-03-08 04:30:01.085201,59,,,,,,297563020-582013190
1a0441b2-5ae7-11eb-b0b2-acde48001122,2020-03-15 21:53:58.113234,2020-03-15 21:55:09.144277,71,,,,,,297563020-582013190
1a0442a2-5ae7-11eb-b0b2-acde48001122,2020-03-16 05:20:16.162298,2020-03-16 05:21:10.172299,54,,,,,,297563020-582013190
1a044388-5ae7-11eb-b0b2-acde48001122,2020-03-19 14:05:29.235364,2020-03-19 14:06:29.255399,60,yandex_direct,gnrl|863656,gnrl,,,297563020-582013190
1a044720-5ae7-11eb-b0b2-acde48001122,2020-07-24 21:30:36.101168,2020-07-24 21:31:38.170180,62,,,,,,1263131361-724502655
1a044af4-5ae7-11eb-b0b2-acde48001122,2020-12-31 08:49:39.066158,2020-12-31 08:50:22.153193,43,google_ads,lal|487809,lal,,,1867896013-735568406
1a044ed2-5ae7-11eb-b0b2-acde48001122,2021-01-01 01:18:02.070173,2021-01-01 01:18:59.072241,57,vk,lal|727027,lal,,,1867896013-735568406
1a04510c-5ae7-11eb-b0b2-acde48001122,2021-01-01 14:19:10.150235,2021-01-01 14:20:00.151250,50,fb,lal|772023,lal,,,1867896013-735568406
1a045288-5ae7-11eb-b0b2-acde48001122,2021-01-07 21:58:10.222276,2021-01-07 21:59:04.311296,54,,,,,,1867896013-735568406
1a0453dc-5ae7-11eb-b0b2-acde48001122,2021-01-08 14:15:51.254307,2021-01-08 14:16:46.341367,55,,,,,,1867896013-735568406
1a045792-5ae7-11eb-b0b2-acde48001122,2020-09-21 19:31:43.089165,2020-09-21 19:32:52.105243,69,,,,,,276947474-28937860
1a0458a0-5ae7-11eb-b0b2-acde48001122,2020-09-22 04:13:46.133250,2020-09-22 04:14:56.165311,70,,,,,,276947474-28937860
1a04599a-5ae7-11eb-b0b2-acde48001122,2020-09-22 14:24:30.194333,2020-09-22 14:25:21.289344,51,yandex_direct,gnrl|845242,gnrl,,,276947474-28937860
1a0465ac-5ae7-11eb-b0b2-acde48001122,2020-09-19 17:43:56.083080,2020-09-19 17:44:50.179098,54,yandex_direct,gnrl|845242,gnrl,,,1559358698-969252694
1a046700-5ae7-11eb-b0b2-acde48001122,2020-09-23 05:43:46.085098,2020-09-23 05:44:58.143194,72,,,,,,1559358698-969252694
1a04680e-5ae7-11eb-b0b2-acde48001122,2020-09-24 03:02:15.180109,2020-09-24 03:03:05.181114,50,yandex_direct,gnrl|845242,gnrl,,,1559358698-969252694
1a04691c-5ae7-11eb-b0b2-acde48001122,2020-09-24 22:35:07.278121,2020-09-24 22:36:10.303208,63,fb,gnrl|755263,gnrl,,,1559358698-969252694
1a0472a4-5ae7-11eb-b0b2-acde48001122,2020-06-04 11:51:51.170108,2020-06-04 11:52:44.177127,53,,,,,,42392619-1665367909
1a047664-5ae7-11eb-b0b2-acde48001122,2020-10-02 06:38:01.119112,2020-10-02 06:38:54.123183,53,yandex_direct,gnrl|326308,gnrl,,,530370483-1144136710
1a047786-5ae7-11eb-b0b2-acde48001122,2020-10-02 22:54:48.147178,2020-10-02 22:55:51.182230,63,yandex_direct,gnrl|326308,gnrl,,,530370483-1144136710
1a04788a-5ae7-11eb-b0b2-acde48001122,2020-10-06 23:11:39.224255,2020-10-06 23:12:25.321307,46,vk,lal|727027,lal,,,530370483-1144136710
1a04798e-5ae7-11eb-b0b2-acde48001122,2020-10-07 06:59:18.233279,2020-10-07 07:00:09.287302,51,yandex_direct,gnrl|863656,gnrl,,,530370483-1144136710
1a047a88-5ae7-11eb-b0b2-acde48001122,2020-10-07 14:44:06.324310,2020-10-07 14:45:03.381408,57,fb,gnrl|755263,gnrl,,,530370483-1144136710
1a047e16-5ae7-11eb-b0b2-acde48001122,2020-02-23 11:33:58.069112,2020-02-23 11:34:44.160151,46,yandex_direct,gnrl|326308,gnrl,,,597698761-1246472584
1a047f24-5ae7-11eb-b0b2-acde48001122,2020-02-23 23:55:06.131174,2020-02-23 23:55:47.133249,41,,,,,,597698761-1246472584
1a04826c-5ae7-11eb-b0b2-acde48001122,2020-04-15 07:14:20.160083,2020-04-15 07:15:01.176178,41,,,,,,1718787353-1708705595
1a048636-5ae7-11eb-b0b2-acde48001122,2020-07-10 01:14:57.121072,2020-07-10 01:15:45.155126,48,yandex_direct,gnrl|845242,gnrl,,,1308545841-954320051
1a048744-5ae7-11eb-b0b2-acde48001122,2020-07-12 20:04:34.166100,2020-07-12 20:05:33.205142,59,,,,,,1308545841-954320051
1a04883e-5ae7-11eb-b0b2-acde48001122,2020-07-15 18:05:03.166116,2020-07-15 18:05:57.250159,54,yandex_direct,gnrl|326308,gnrl,,,1308545841-954320051
1a048938-5ae7-11eb-b0b2-acde48001122,2020-07-17 11:26:24.220158,2020-07-17 11:27:18.244169,54,,,,,,1308545841-954320051
1a048a1e-5ae7-11eb-b0b2-acde48001122,2020-07-21 09:03:27.303231,2020-07-21 09:04:23.381269,56,yandex_direct,gnrl|445275,gnrl,,,1308545841-954320051
1a048b0e-5ae7-11eb-b0b2-acde48001122,2020-07-22 08:03:48.383256,2020-07-22 08:04:49.429324,61,yandex_direct,gnrl|445275,gnrl,,,1308545841-954320051
1a048c1c-5ae7-11eb-b0b2-acde48001122,2020-07-26 15:01:47.404323,2020-07-26 15:02:40.421409,53,,,,,,1308545841-954320051
1a0495b8-5ae7-11eb-b0b2-acde48001122,2020-12-22 02:48:32.087077,2020-12-22 02:49:19.132101,47,,,,,,239043211-1534234483
1a049716-5ae7-11eb-b0b2-acde48001122,2020-12-23 14:06:06.141129,2020-12-23 14:06:53.160176,47,fb,gnrl|755263,gnrl,,,239043211-1534234483
1a049824-5ae7-11eb-b0b2-acde48001122,2020-12-27 12:54:07.178185,2020-12-27 12:55:01.223261,54,,,,,,239043211-1534234483
1a049d92-5ae7-11eb-b0b2-acde48001122,2020-11-16 10:03:02.092144,2020-11-16 10:03:53.154218,51,,,,,,2086627756-934708488
1a049ea0-5ae7-11eb-b0b2-acde48001122,2020-11-16 21:49:06.190151,2020-11-16 21:50:00.252237,54,,,,,,2086627756-934708488
1a04a242-5ae7-11eb-b0b2-acde48001122,2020-02-02 13:29:16.088096,2020-02-02 13:30:15.165117,59,,,,,,315479246-2042608318
1a04a7ba-5ae7-11eb-b0b2-acde48001122,2020-07-09 04:12:01.162066,2020-07-09 04:12:51.233136,50,,,,,,1927952883-140159314
1a04a954-5ae7-11eb-b0b2-acde48001122,2020-07-10 08:40:00.221089,2020-07-10 08:40:56.240183,56,,,,,,1927952883-140159314
1a04aa80-5ae7-11eb-b0b2-acde48001122,2020-07-12 04:53:21.316156,2020-07-12 04:54:17.362183,56,yandex_direct,ret|574813,ret,,,1927952883-140159314
1a04ab98-5ae7-11eb-b0b2-acde48001122,2020-07-12 15:40:12.375232,2020-07-12 15:41:10.407325,58,,,,,,1927952883-140159314
1a04ac92-5ae7-11eb-b0b2-acde48001122,2020-07-15 22:16:25.473245,2020-07-15 22:17:31.508306,66,,,,,,1927952883-140159314
1a04ad8c-5ae7-11eb-b0b2-acde48001122,2020-07-16 18:50:44.496318,2020-07-16 18:51:59.571331,75,,,,,,1927952883-140159314
1a04ae90-5ae7-11eb-b0b2-acde48001122,2020-07-16 21:38:26.565373,2020-07-16 21:39:29.658379,63,yandex_direct,gnrl|953233,gnrl,,,1927952883-140159314
1a04bb9c-5ae7-11eb-b0b2-acde48001122,2020-12-22 23:12:30.062059,2020-12-22 23:13:20.067122,50,,,,,,1987793369-921563103
1a04bcdc-5ae7-11eb-b0b2-acde48001122,2020-12-28 00:51:20.147134,2020-12-28 00:52:27.158205,67,google_ads,lal|487809,lal,,,1987793369-921563103
1a04bdf4-5ae7-11eb-b0b2-acde48001122,2020-12-28 11:45:57.210164,2020-12-28 11:46:54.228228,57,fb,gnrl|755263,gnrl,,,1987793369-921563103
1a04bef8-5ae7-11eb-b0b2-acde48001122,2020-12-30 03:03:07.304224,2020-12-30 03:04:14.379248,67,,,,,,1987793369-921563103
1a04bffc-5ae7-11eb-b0b2-acde48001122,2020-12-31 07:20:42.358282,2020-12-31 07:21:43.457341,61,yandex_direct,gnrl|445275,gnrl,,,1987793369-921563103
1a04c0f6-5ae7-11eb-b0b2-acde48001122,2020-12-31 12:12:56.455301,2020-12-31 12:13:44.488386,48,vk,lal|727027,lal,,,1987793369-921563103
1a04c510-5ae7-11eb-b0b2-acde48001122,2020-08-14 07:24:36.051113,2020-08-14 07:25:41.074191,65,,,,,,1494428991-746314901
1a04c60a-5ae7-11eb-b0b2-acde48001122,2020-08-17 21:27:48.102153,2020-08-17 21:28:46.172186,58,,,,,,1494428991-746314901
1a04c9b6-5ae7-11eb-b0b2-acde48001122,2020-07-11 10:17:58.177096,2020-07-11 10:18:52.244152,54,yandex_direct,gnrl|863656,gnrl,,,1712165897-683241890
1a04caba-5ae7-11eb-b0b2-acde48001122,2020-07-21 03:59:06.195107,2020-07-21 04:00:03.276149,57,,,,,,1712165897-683241890
1a04cbb4-5ae7-11eb-b0b2-acde48001122,2020-07-26 22:12:39.261110,2020-07-26 22:13:39.289142,60,yandex_direct,gnrl|845242,gnrl,,,1712165897-683241890
1a04ccb8-5ae7-11eb-b0b2-acde48001122,2020-07-29 18:51:48.324126,2020-07-29 18:52:38.416157,50,yandex_direct,gnrl|326308,gnrl,,,1712165897-683241890
1a04cdb2-5ae7-11eb-b0b2-acde48001122,2020-07-29 20:44:32.419213,2020-07-29 20:45:26.489290,54,yandex_direct,gnrl|953233,gnrl,,,1712165897-683241890
1a04ceb6-5ae7-11eb-b0b2-acde48001122,2020-07-30 11:27:16.438271,2020-07-30 11:27:58.517289,42,yandex_direct,gnrl|845242,gnrl,,,1712165897-683241890
1a04d208-5ae7-11eb-b0b2-acde48001122,2020-07-09 08:30:55.158130,2020-07-09 08:31:40.252195,45,,,,,,148844646-929925301
1a04d596-5ae7-11eb-b0b2-acde48001122,2020-04-03 23:04:46.047066,2020-04-03 23:05:52.114149,66,,,,,,260203211-1827580564
1a04d92e-5ae7-11eb-b0b2-acde48001122,2020-10-16 01:49:59.043022,2020-10-16 01:50:52.120074,53,yandex_direct,gnrl|445275,gnrl,,,229276391-1172671294
1a04dc8a-5ae7-11eb-b0b2-acde48001122,2020-06-08 21:56:27.142114,2020-06-08 21:57:27.181162,60,yandex_direct,gnrl|863656,gnrl,,,1716441871-1782591220
1a04dff0-5ae7-11eb-b0b2-acde48001122,2020-12-05 05:51:48.150087,2020-12-05 05:52:52.153142,64,,,,,,1607445763-2043170682
1a04e0f4-5ae7-11eb-b0b2-acde48001122,2020-12-09 06:38:05.185181,2020-12-09 06:39:15.205198,70,fb,lal|772023,lal,,,1607445763-2043170682
1a04e1ee-5ae7-11eb-b0b2-acde48001122,2020-12-13 07:29:56.284191,2020-12-13 07:31:02.314237,66,,,,,,1607445763-2043170682
1a04e2e8-5ae7-11eb-b0b2-acde48001122,2020-12-13 16:45:19.311274,2020-12-13 16:46:13.376315,54,vk,lal|727027,lal,,,1607445763-2043170682
1a04e3ec-5ae7-11eb-b0b2-acde48001122,2020-12-17 21:21:52.339323,2020-12-17 21:23:08.367372,76,,,,,,1607445763-2043170682
1a04e766-5ae7-11eb-b0b2-acde48001122,2020-06-27 20:27:45.078057,2020-06-27 20:28:43.172127,58,google_ads,lal|487809,lal,,,746635950-1677524037
1a04e860-5ae7-11eb-b0b2-acde48001122,2020-06-28 08:54:32.154152,2020-06-28 08:55:18.203230,46,,,,,,746635950-1677524037
1a04eb8a-5ae7-11eb-b0b2-acde48001122,2020-09-28 21:40:47.072111,2020-09-28 21:41:53.077185,66,fb,gnrl|755263,gnrl,,,574439484-985322486
1a04ef36-5ae7-11eb-b0b2-acde48001122,2020-11-21 06:13:28.071115,2020-11-21 06:14:25.128161,57,,,,,,1986951466-601614649
1a04f2d8-5ae7-11eb-b0b2-acde48001122,2020-11-29 04:06:17.088098,2020-11-29 04:07:16.131164,59,yandex_direct,gnrl|845242,gnrl,,,1850120731-244208883
1a04f3e6-5ae7-11eb-b0b2-acde48001122,2020-12-04 18:21:27.139175,2020-12-04 18:22:20.238219,53,fb,lal|772023,lal,,,1850120731-244208883
1a04f4ea-5ae7-11eb-b0b2-acde48001122,2020-12-05 06:38:03.148264,2020-12-05 06:39:09.154328,66,,,,,,1850120731-244208883
1a04f85a-5ae7-11eb-b0b2-acde48001122,2020-03-13 15:18:00.149082,2020-03-13 15:18:47.150176,47,,,,,,870498018-1760953945
1a04fbe8-5ae7-11eb-b0b2-acde48001122,2020-08-23 16:03:14.145071,2020-08-23 16:04:17.176073,63,,,,,,943131412-1771099635
1a04ff6c-5ae7-11eb-b0b2-acde48001122,2020-04-26 02:43:26.089106,2020-04-26 02:44:36.186111,70,google_ads,lal|487809,lal,,,1897877408-1636134786
1a050070-5ae7-11eb-b0b2-acde48001122,2020-04-26 06:16:38.174203,2020-04-26 06:17:45.250250,67,yandex_direct,gnrl|953233,gnrl,,,1897877408-1636134786
1a050426-5ae7-11eb-b0b2-acde48001122,2020-03-24 14:32:05.148009,2020-03-24 14:33:17.234077,72,fb,gnrl|755263,gnrl,,,1729322787-443820473
1a05052a-5ae7-11eb-b0b2-acde48001122,2020-03-24 15:39:38.227023,2020-03-24 15:40:34.292101,56,,,,,,1729322787-443820473
1a0508ae-5ae7-11eb-b0b2-acde48001122,2020-03-17 10:07:09.091123,2020-03-17 10:07:47.135142,38,fb,gnrl|755263,gnrl,,,298559235-1360465966
1a050bf6-5ae7-11eb-b0b2-acde48001122,2020-11-19 04:19:52.159105,2020-11-19 04:20:38.255126,46,fb,lal|772023,lal,,,558246173-185420189
1a050f48-5ae7-11eb-b0b2-acde48001122,2020-05-24 06:58:04.112165,2020-05-24 06:59:07.199193,63,yandex_direct,gnrl|326308,gnrl,,,1538027749-1032305007
1a051056-5ae7-11eb-b0b2-acde48001122,2020-05-30 23:48:53.134221,2020-05-30 23:49:40.223295,47,,,,,,1538027749-1032305007
1a05139e-5ae7-11eb-b0b2-acde48001122,2020-04-08 19:51:40.079148,2020-04-08 19:52:35.178202,55,,,,,,1763012524-1401452916
1a051498-5ae7-11eb-b0b2-acde48001122,2020-04-16 08:54:59.133237,2020-04-16 08:55:56.231301,57,,,,,,1763012524-1401452916
1a051588-5ae7-11eb-b0b2-acde48001122,2020-04-19 07:12:34.202272,2020-04-19 07:13:25.262276,51,yandex_direct,gnrl|845242,gnrl,,,1763012524-1401452916
1a051682-5ae7-11eb-b0b2-acde48001122,2020-04-19 15:53:23.270290,2020-04-19 15:54:21.323347,58,yandex_direct,gnrl|953233,gnrl,,,1763012524-1401452916
1a05177c-5ae7-11eb-b0b2-acde48001122,2020-04-22 06:52:29.334385,2020-04-22 06:53:20.428469,51,,,,,,1763012524-1401452916
